DlyCalDt;AAPL;AMZN;AVGO;BRK.A;BRK.B;GOOG;GOOGL;JPM;LLY;META;MSFT;NVDA;TSLA;UNH;V;XOM;ABBV;BAC;COST;CRM;CVX;HD;JNJ;MA;MRK;PG;ABT;ACN;ADBE;AMAT;AMD;AMGN;CAT;CSCO;DHR;DIS;GE;INTU;KO;MCD;NEE;NFLX;ORCL;PEP;QCOM;TMO;TXN;VZ;WFC;WMT;PFE;SP500
08/03/21;1953462850.56;1486596116.10;171997217.50;252175440.00;353170944.72;663029028.52;603729527.50;466605782.46;198422934.78;614134928.88;1715024496.24;287512600.00;540397802.00;332248649.57;373603030.78;257692110.21;187377739.02;320550196.18;137813938.28;190631706.48;211419875.75;278871957.03;413754232.00;365814635.51;187673537.72;313497819.56;204841898.27;164880457.65;201754800.00;96978414.48;89589597.00;131575310.46;120828460.32;200577052.86;151257885.52;366519954.24;124241738.14;101435812.80;222532871.68;155906560.92;138876742.50;218493390.35;212441493.44;182345742.24;139955200.00;173209851.05;149628826.88;235005481.71;159865917.69;361809093.68;191591556.15;33717929000.00
09/03/21;2032786604.16;1542445134.30;181122767.20;254057540.00;355103987.04;672374201.20;613611745.32;463310155.98;197541182.86;639223751.52;1763219256.48;310502200.00;646538457.32;333966015.58;373755681.04;253712636.19;188578538.78;313557315.52;141070988.52;194128273.02;210938281.50;285256200.96;414542836.00;370927548.44;187597628.24;310715221.68;206737434.30;168172909.95;210367220.00;104815239.42;95125352.25;132256838.34;118221907.20;202181331.54;154078213.36;353087000.64;122751188.00;105313387.20;219171608.32;155489040.60;145069947.50;224299743.80;213854629.76;182511348.00;146668960.00;176462581.23;157243642.88;232563973.80;157633499.91;364666672.54;192149319.05;34210433000.00
10/03/21;2014235758.08;1539821388.72;178668872.18;258847160.00;361917618.48;673137406.68;612357672.03;473380125.78;196908621.70;637203175.20;1752961842.72;309212600.00;641240063.24;331707821.60;378521761.38;261502244.91;190715256.00;322622160.82;143305785.22;194522898.64;214540606.49;286634250.24;418354422.00;376030609.90;189166424.16;313571693.84;205284780.52;170004253.90;209327790.00;103402041.48;93901914.00;132817077.36;120544902.24;203870045.94;151649597.72;354085395.84;116175231.50;104831428.80;221671009.28;159037963.32;145932292.50;223458243.30;212323732.08;184346811.84;145260320.00;173698154.37;156376015.36;236205544.92;163627955.06;373975023.48;194826580.97;34417506100.00
11/03/21;2047476188.16;1567997696.82;185242534.38;257262951.00;357695086.32;692705602.12;631710097.98;470908405.92;196678599.46;658804098.24;1788485680.08;322238800.00;671513858.40;335028695.10;383576181.10;259554842.73;190485691.34;321499846.64;145438799.10;198184657.30;214193858.63;289444178.85;418328135.20;378670803.86;188837483.08;312512829.16;208190088.08;176106529.95;216057740.00;107540692.59;98395929.75;133515932.22;119836007.04;206023156.80;156129360.88;357153192.00;107582648.34;109308712.80;219257794.56;157740668.04;146716242.50;231660658.70;198457331.94;183849994.56;149656640.00;181349552.36;161480249.60;229708650.99;160734080.16;373833559.18;193599502.59;34773392800.00
12/03/21;2031863258.88;1555860985.02;184213613.34;256160949.00;356474939.04;675394267.52;616510850.00;476492661.90;199429282.08;645622243.20;1778077422.00;318828800.00;665879515.42;337799252.42;380540137.04;262348941.51;191103750.04;327543076.84;146540708.76;194752332.14;214906618.12;294019733.10;419537328.00;377025608.37;188761573.60;315541674.64;206755149.59;175167718.25;212819700.00;104879475.69;98177891.25;133048103.76;124874616.00;206107592.52;152895954.72;357897450.24;110300710.36;108426948.00;217016952.32;158314758.48;148303741.25;229428467.90;197721323.44;183601585.92;147657280.00;177399808.57;160206498.56;230205228.87;165240256.79;379463838.32;194882357.26;34810211900.00
15/03/21;2081556023.04;1551927884.64;192216332.54;250773600.00;349058088.72;676891198.44;617846122.28;474112487.22;181295862.16;658491390.00;1770987738.96;327143000.00;679519040.76;335768775.48;378691372.78;255660038.37;194706149.32;325902771.50;146261912.34;195293795.20;212383064.25;299876442.54;421692845.60;376089718.72;192885988.68;316575914.56;209217574.90;176033805.10;214395610.00;105420895.68;99934312.50;136282473.36;125823444.96;208598446.26;154548268.00;357171344.64;117052025.70;108670665.60;219904191.36;164368803.12;148009760.00;230416123.75;199399422.82;183587785.44;149543040.00;178317346.26;161443329.28;230246610.36;164124047.90;377511630.98;197503842.89;35035291800.00
16/03/21;2108081214.72;1557054512.28;195241850.36;248385280.00;344794428.00;685417481.12;626702826.93;468436686.06;182963523.40;671793517.44;1792860165.36;329623000.00;649705975.52;336451926.60;381116815.80;250241180.13;195730360.88;324953121.04;144819251.50;196835588.32;207355220.28;303687610.08;424190091.60;376700509.86;194353571.96;317511655.44;209430158.38;174222295.20;215808660.00;108742828.50;100237143.75;138800661.12;123489543.84;209696110.62;153764843.60;352596879.36;115298437.30;108281812.80;220722960.64;163921459.92;147735377.50;232090266.85;196808672.90;184940232.48;151826400.00;175801008.99;163501637.12;230246610.36;162677110.45;377398459.54;199846447.07;34975622600.00
17/03/21;2094482856.96;1579147356.54;197450764.18;247594149.00;345479904.00;684945800.48;626200596.14;473258065.54;178966886.98;683171286.48;1787806880.64;330863000.00;673635135.74;334155779.78;378267344.28;251341885.71;185488245.28;327629408.70;145677767.46;195587470.08;208106507.31;301480578.03;422612883.60;373055465.96;195593426.80;316231167.92;208367240.98;174718146.45;216033790.00;110027553.90;100091784.75;141082046.82;127399373.52;208640664.12;152511364.56;354412143.36;119331690.62;107268604.80;220809146.88;167090140.92;142992480.00;232271853.80;194953931.48;184402013.76;152133120.00;174296719.73;165541484.80;230701806.75;164702822.88;374257952.08;199623341.91;35080621900.00
18/03/21;2023469210.88;1524889708.02;189513373.30;248907725.00;346110541.92;666976078.32;607891727.58;481069920.90;176283294.18;670205921.76;1740140075.52;315518000.00;626938238.64;343520643.05;374264515.24;240504169.23;183245575.14;336176262.84;142929631.32;192246918.32;200574373.24;304850339.16;421824279.60;361548949.00;195517517.32;316920661.20;209235290.19;176450320.15;210367220.00;104870299.08;94628709.00;141168681.72;125790726.72;206023156.80;153800453.80;349038961.92;116175231.50;102407944.80;217921907.84;166187998.80;139405908.75;223568967.05;196484829.16;182897761.44;147396000.00;175533229.75;160935674.88;233019170.19;168712906.67;367835472.86;199511789.33;34551547900.00
19/03/21;2014403639.04;1548543706.08;193722966.92;248371002.00;344095242.48;669262419.20;609581869.52;473410640.84;176628327.54;697844519.28;1737349455.60;318574600.00;628579588.98;346869981.18;350925986.60;239149454.67;182627516.44;332636656.58;145553857.94;194743154.80;199148854.26;311245349.10;420693947.20;351214756.97;196124793.16;315221552.76;213026362.25;174394190.30;211478500.00;105402542.46;95767354.50;141612743.88;122851538.16;206783078.28;157439816.24;346969560.96;115912193.24;104409715.20;218956142.72;165845035.68;138837545.00;226841961.10;195071692.84;185879000.00;148838720.00;175241822.93;162430947.84;232729499.76;163834660.41;372730137.64;198173158.37;34535979400.00
22/03/21;2071483165.44;1566627910.26;194057774.56;246881352.30;343231542.72;667752386.04;610703618.53;460685860.82;178113887.84;706095205.92;1779887553.84;328255870.25;643102180.00;348084472.06;352791712.00;236694034.53;187006903.80;325125784.76;148023197.66;197468824.78;197530697.58;311073092.94;421903140.00;353076684.80;196124793.16;320565125.68;215187627.63;175333002.00;216704390.00;109504487.13;97269397.50;143772001.38;123249610.08;212355835.80;159213204.20;350091815.04;115123078.46;104886196.80;219774912.00;167805890.04;140503438.75;231682803.45;195248334.88;190439600.00;152326240.00;179041925.38;166233740.80;234177851.91;161106149.79;374512587.82;200794644.00;34871795100.00
23/03/21;2057213283.84;1580038725.00;189476626.12;244958560.00;340421091.12;672459365.76;613903460.21;456078086.76;176043687.68;699095352.24;1791879677.28;325380636.35;635576924.64;349640538.50;353046129.10;233772931.26;185135068.88;318564563.40;150612021.56;197312810.00;196432662.69;312192757.98;421508838.00;349993174.69;192987201.32;326524317.60;213451529.21;175881744.05;220435800.00;106797387.18;95200975.04;141094522.08;119012598.00;211131517.86;156912785.28;342594774.72;111002145.72;104935488.00;221455543.68;167283989.64;145069947.50;236988685.55;198045167.18;192733720.00;150542720.00;177998373.93;165015370.24;235502059.59;158088251.68;378954566.84;197224961.44;34608463300.00
24/03/21;2016082448.64;1554642277.86;186704255.54;245322000.00;342230747.76;669871673.36;611256974.61;459617833.72;172679612.42;678673098.72;1775890179.36;314732313.40;604967180.58;351633062.60;352910439.98;238514432.22;181991798.92;318564563.40;149594193.36;192292805.02;201691671.90;315174942.75;425609578.80;354308118.55;192911291.84;326425818.56;209075852.58;176886669.25;216273290.00;111128747.10;92893219.84;141342116.94;120637603.92;209611674.90;156307411.88;335315566.08;109599275.00;103317093.60;222015754.24;167045406.60;142737696.25;230664144.95;196749792.22;191835420.00;144476480.00;175383588.41;165126131.20;235915874.49;157592158.84;376606259.46;198619368.69;34411407800.00
25/03/21;2024476496.64;1534090443.48;188513033.40;245776300.00;343766214.00;669642384.16;611235923.02;465507240.30;175478216.34;670494575.52;1752358465.44;312050006.45;614680903.06;352097984.89;352740828.58;237837074.94;183439822.16;325125784.76;153267225.56;188539272.96;202404431.39;319944285.18;425767299.60;353037278.92;192481138.12;328691296.48;210900527.45;177587472.35;216024210.00;109862374.92;92577421.76;141791242.50;122284422.00;213242410.86;155751892.76;339290994.24;112668054.70;101975277.60;224170410.24;167157242.40;143952818.75;222714179.70;202049053.42;192968660.00;144590080.00;174170705.97;164747697.92;237446989.62;162470405.10;379152616.86;198954026.43;34594833100.00
26/03/21;2022547029.05;1536996203.94;196817896.08;251808755.00;352019345.04;666756615.80;608911226.01;473258065.54;177605922.06;680789892.96;1783583239.68;319617721.65;593871268.34;357212130.08;362171222.42;244314303.93;187148174.36;333931634.48;155780818.68;191889002.06;207046999.96;327082149.81;433548192.40;360701722.58;195821155.24;333542374.20;216250545.03;185626873.95;224225020.00;118047911.04;94053150.00;145597293.72;125147268.00;221939290.02;161150399.08;337493882.88;113895566.58;103122667.20;228565908.48;167910270.12;145148342.50;225012804.75;206818388.50;197211400.00;150145710.00;181168407.58;173710105.60;240757508.82;164372094.32;382321417.18;202189051.25;35136617200.00
29/03/21;2025550563.95;1548931476.54;192971691.24;254109460.00;354829796.64;673438758.20;615244747.23;465903936.08;178593100.84;699552387.36;1774230891.84;322331145.85;586749151.66;359660088.26;363833414.14;243001924.20;188472585.86;330737355.66;157608484.10;193430795.18;205968228.84;325348822.20;436466027.20;357519697.77;198123742.80;338762823.32;216533989.67;184813677.90;224334960.00;115359164.31;93725100.00;146806477.92;125539886.88;221728200.72;161584843.52;335551550.40;113544848.90;102585940.80;232056451.20;169505794.20;146598650.00;227625885.25;209409138.42;200127420.00;148203830.00;180581656.01;171845629.44;243447305.67;158915073.08;386678517.62;204252773.98;35108517400.00
30/03/21;2000687969.50;1538637933.42;186251040.32;253343640.00;353966096.88;673304460.24;615449248.39;471396646.88;177788023.00;692769024.00;1748662779.60;320426770.15;610102399.48;354441572.76;359406556.60;239996151.27;188578538.78;336607922.14;154776266.50;192724140.00;204061115.61;328169516.82;433758486.80;352879655.40;194733119.36;333542374.20;212140597.75;184159154.25;222489880.00;116322708.36;92340000.00;143806549.50;127099456.32;218561861.22;158821492.00;336785929.92;116613628.60;102323054.40;229039932.80;167738788.56;145461922.50;227377864.05;207701598.70;196990280.00;146894190.00;177785725.71;171624107.52;242454149.91;162842474.73;384047281.64;201408183.19;35005100900.00
31/03/21;2038232155.75;1559416320.00;189313305.32;246849280.00;341071354.78;671293189.93;620296702.44;464530758.38;179053145.32;707230737.54;1776291180.00;332288665.85;643216590.00;351724840.33;359118217.22;236355355.89;190989469.72;334017966.34;155984384.32;195132270.00;201865045.83;328775312.25;432685395.45;350761589.35;195062060.44;333493124.68;212300035.36;183738018.75;227226860.00;122599509.60;95377500.00;143140393.00;126439638.48;218308554.06;160497120.36;334952513.28;115342467.63;104897150.40;227143835.52;167112508.08;148186148.75;231295697.44;202337650.95;195483900.00;149694110.00;179719249.34;174483694.57;240741000.00;161521006.08;382642889.76;202096881.72;35119621100.00
01/04/21;2052415515.00;1593144000.00;194331336.90;249830400.00;344716106.80;693723390.25;640524945.66;469046987.26;177538832.24;717147767.88;1825864900.00;343826942.15;637265250.00;346998245.33;367819282.04;242959589.37;191518917.52;340924515.14;157073017.96;201441120.00;203714367.75;331467984.75;428683680.81;357903905.10;195062060.44;330661277.28;210705659.26;185128109.10;231036520.00;129867384.72;98524350.00;143347501.00;126914052.96;219448436.28;160497120.36;343030438.08;116660165.28;108229783.20;226281973.12;167910270.12;148499728.75;239170197.28;207066648.35;195248960.00;155564910.00;179687745.90;177318050.58;241362000.00;163836126.72;382051304.64;202487353.20;35531989800.00
05/04/21;2100805799.50;1626271920.00;199447360.96;253142400.00;350670536.84;722215456.05;667345563.12;468772351.72;177203383.14;741760252.38;1876493380.00;348202027.50;665481150.00;349938187.42;371516810.56;239191789.50;187318631.64;343600802.80;159675117.88;202887090.00;201325660.27;339707562.60;430263305.01;362849343.04;194834332.00;336004850.20;212335465.94;186983779.95;234994360.00;131271406.05;98937450.00;144987106.00;127442997.84;221263804.26;161531067.51;342177264.00;118241402.46;110122017.60;227574766.72;170624152.20;150479202.50;239724427.28;213842955.60;197847120.00;158432570.00;183267324.27;181814243.99;243721800.00;163216005.12;392784348.96;202375789.92;36054678200.00
06/04/21;2105978554.05;1624805280.00;197565088.74;254016000.00;351204566.44;721955847.25;664428317.22;465476725.24;175200272.80;735397024.68;1867377240.00;345065408.70;666030060.00;344445884.03;370855326.10;238514432.22;185977363.88;342651152.34;159365344.08;203623890.00;199534129.66;337962710.82;430157996.73;364080776.79;191772649.64;336127974.00;212530334.13;187316337.45;234860520.00;128050415.94;98949600.00;143307230.00;125768914.56;219638416.65;161901862.35;344410038.72;117714323.40;109864608.00;229212305.28;172905602.52;152007905.00;241435889.52;214188979.80;198551940.00;155869740.00;184586530.82;179653855.37;244715400.00;164745638.40;394671787.20;201092812.20;36023758500.00
07/04/21;2134178409.50;1652812560.00;196989382.92;253368320.00;351952207.88;730045906.48;673381555.41;472769824.58;174740228.32;751797343.62;1882746600.00;352085460.30;646144110.00;345646439.16;371906916.78;239572802.97;185677343.46;345759099.30;158785624.54;203347590.00;200709219.63;336551750.43;430737192.27;365568348.76;192607653.92;336718968.24;212778348.19;187941545.55;235849980.00;127683351.54;99873000.00;142743436.00;125643494.64;218561861.22;161203056.69;340470915.84;117626476.89;109823532.00;229600143.36;173427502.92;151713923.75;242526614.16;213583437.45;198192620.00;157416470.00;183657179.34;178268990.87;244260000.00;165324418.56;393826665.60;200311869.24;36073202800.00
08/04/21;2175226719.80;1662847200.00;198222454.96;253440640.00;351805349.74;735160199.84;676810071.21;473349610.72;175018171.86;751629258.36;1907985500.00;356404534.60;658499400.00;344937449.91;374332359.80;237075048.00;187248038.60;342737484.20;159852131.48;206718450.00;198455358.54;338662805.67;429052259.79;372129427.78;191013554.84;337999455.76;212193743.62;189172008.30;238923520.00;127876060.35;101270250.00;142030064.00;125681665.92;219152911.26;163962625.98;340035252.48;118153555.95;112635868.80;228910653.44;171667953.00;152399880.00;245902435.74;217072514.80;196937682.74;158443860.00;185677337.43;180217033.60;238464000.00;165489784.32;393573129.12;200590777.44;36229916000.00
09/04/21;2219195133.48;1699588800.00;198063217.18;256000000.00;355143034.74;741793204.68;682897190.49;476889357.68;176820012.74;750284576.28;1927573900.00;358470720.00;651970260.00;355723539.70;377419287.28;236524695.21;189789388.04;345241108.14;160732774.14;213008880.00;198262720.84;343832736.87;424524003.75;374434671.76;193088413.96;335807852.12;214177856.10;191360236.65;240931120.00;127472289.51;100553400.00;143220935.00;125828898.00;219912832.74;165688248.12;341069952.96;119471253.60;114358322.40;229169212.16;172585006.56;152752657.50;246226119.93;217937575.30;196979131.67;158703530.00;188579591.84;180429379.49;238008600.00;167432832.00;393770324.16;204160802.40;36506879000.00
